Ligne (ID),Ligne_nom_court,Date de début de validité,Résolution,Image
80,80,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d316c87f685775c349682fe35c45f6d
150,150ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a1adc17b7f266e06beaa8ab240753eb1
161,161ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f74b9ac059a697b825dda403adb4eaee
164,164ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/298ebeb8cc56832d3fac7c7353ef131c
200,200,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/20ab6c941919b4f877b6c8a65c36e428
202,202,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/808d58b1b4c67dcc6a1df004fd49ba7f
204,204,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cdbce698b38cf20300f1edcd6a206189
207,207,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/489ec4a303fe8b5c25111f1825a4b5cb
208,208,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/dabd8ca0c507a84e184441ea1d33324c
214,214,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fd56e60e30c0dcab26c8c050bb36cff5
220,220,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0ff9ab405af6fe36b7edd3180de6f394
224,224,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e2a913389923d5c498ebf4600e6c49fa
227,227,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0b7410b0244dacc9ebb652d1c6adaeac
232,232,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b44f9d961e4d65295ec47413f7fe9efe
470,RPI-1,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a1809f2da726d484fb3d12f3d3251ee9
410,Ts10,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2ca460dce589e09d91682062ce887bb2
412,Ts12,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/06c043ee4875f1a4eeb40ce528969c54
436,Ts36,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e97a55c30633aa4a0e84bb0cc52649ae
437,Ts37,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0078e586cce4f0fa0148a7fcdb5f3de7
806,BDS,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0e61ba1453301d38cc16aac57560365b
804,TTZ,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b09b12eeb9c437c9c08628d4695f7085
13,13,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/bd88c4e2b07ceacc6f8e823da6e92eb7
37,37,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cfa8df56f2f746859d70e7a6768444eb
61,61,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96c18591646f7f86d4e1f9107d6013f1
67,67,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/23e12afe7d32a63ff841e326e15c5d00
71,71,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f5c213e40effead9e563c44dadee8586
14,14,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6e91f314a577d39d713875d9b20f27e7
32,32,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9d0619250f87aaa35d36030712d9cfe2
36,36,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7745efbcc8bbbeeb38f5179c3ae2220e
59,59,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cdd94b60d5e19ba9510b97dbbe8fba72
62,62,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c8db88b4d4a174e5974a80002b15456c
76,76,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/838aeb36ed308ecd55db8392455af4cb
81,81,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/626d8796442ff1e765853516be976fb8
153,153ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2be5e8fd184d8cdafc6662faf629907d
161,161ex,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4032abb6e8eedd90d2b2c93496c06ea3
200,200,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5b1356c337774e5551eb5850a18f8d5f
204,204,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/df5280c9131c4a4bff2926d20abe90cb
212,212,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/6625f9adbb3b928aac1caf1834b92bd6
213,213,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f0f6773cc556f87d9cfe270a250d1b5a
222,222,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ad1a3244ba8a78f279eefd4c45056616
225,225,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/db26064f0d4c2a7e6152825a6d8e7bcf
233,233,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/96defe6d5621476235caf31f0b544256
234,234,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d1b7727e048aa2db328d4c897c3f4da1
239,239,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/71b2b7760c867f8d468a6ce1fec16d72
403,Ts3,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a46afc8dbae51ec97c0a2dfe1b744603
404,Ts4,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/58c0400b7ed6c2c2d468a5c33d6ad130
408,Ts8,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e09ef5afedb639836719eb88e6970a58
410,Ts10,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/570b7973fffca6e939fbf03000c26c98
411,Ts11,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/9aef6dd88c836638670b287243a8bc66
443,Ts43,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d8a5aae4fb60d70f1931d269e623914
461,Ts61,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ed4b45ee0c624a1f4d91dfc55549875e
122,N2,2017-09-04,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/0e52a39549496a94bd6275fb10d8b57b
63,63,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/97d4626294e7108fb5ba37a52c5e7d65
64,64,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/24cd87c076b973b32ac75aa2187abece
70,70,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ef8a75237170d8607a785e78b283ab8d
71,71,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f71a6409b95de459c68cf2c31753f991
74,74,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/fc7dbbdf5cb6f23f5660ca65d7439f3d
75,75,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/da1c7156ac8af90829eb2770db5d952c
82,82,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3da8f5cecc793b6ffebde7148c8d8b4a
153,153ex,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/24ef3e6be531aa5ad272cf7bc939361c
173,173ex,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/97c874e17cd9165a3c864abf6ae9d805
200,200,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d65a2d236763e78ba9228350ff925864
214,214,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/aed8351f83db2491ee331aa38e97af05
225,225,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/699971a8ef6e8113f1b41eda04fd2cd8
228,228,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d0c299977469e24a5a91a38eb95f276c
231,231,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/b97bac1f09b8172619ebfadcaad1007f
235,235,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7ff107bc73ebf1943b3d27a47c9abce1
470,RPI-1,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7a0b7cd66aa548cbaa6138fe974c4b49
407,Ts7,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1cae8d1f29d5c72cd3b9bb69705d4dbb
408,Ts8,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/05eb84feaced33aae9047a8edd217a39
409,Ts9,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7dc827a205eb5bdb5a59039feb4b2345
442,Ts42,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/35c328aea61da15294e696a28f9345e1
456,Ts56,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/51f8c7671a0faf87fdbc92082ce0d2fd
482,Ts82,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/33cd4bd1478064e7319752e034e10dc0
122,N2,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/1255a1f44ddaa24cfaae06a141d1e4c6
801,REL-A,2017-09-04,1:30,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d40be06926e91ac2e01007f7872c4da6
6,C6,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8dda2a9c2ca99e5ea9f6d2b7d612dbee
12,12,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ea289044e457bbbccabb3fd49a2d71ba
14,14,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2335576c7ab012f7b12192a69f9c19ff
36,36,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4d4eeeb2aa148c012aaccdb2aefbac7e
51,51,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2078cc0e27a7191a0084e6dd4d8b09c4
53,53,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3eafddbb261b5ace4486dcaf4d3dfce3
54,54,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/11c3aa5b5d4b82db39a984c2194464de
56,56,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/e63809074cd188637d34def7d0093bd5
57,57,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c3db4dba511a1c02430c870f929f29af
64,64,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/aba3763960aae6ed2d19250ad367d030
72,72,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c155434390f2a3dc9b9d4ee28a50afcf
77,77,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2313214a3e1053828d4db8a94426a14a
80,80,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/266785a86cbc3cf79f0b79bad1da905c
152,152ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3bd10a4df375a886f7084406928e76ef
159,159ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4de9f04409df39c4439cce0d6a01a2ba
202,202,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4ccff0f2f2725b26f95361631c1a55d2
204,204,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/578117909a29a789af05946bbaf000ba
205,205,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8a56c5a78c004774edf93574ad249d14
211,211,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/ff3f933d23572a1bafbd9357924b1f20
212,212,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14c137e3b9260ab6480278fe522ad6fe
220,220,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/639ebcb7e5ecdef8987f170472ea83b3
223,223,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/cdb8a7453a6c54a8cf072a34890ce9e6
225,225,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f4e1a2d06e9c3ddef7e6428687f58d82
233,233,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/29e736fd401d53db07f47cee3273f446
236,236,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2d7a67dbd2c0565a889140d8a1b56e57
237,237,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2ced127eec19f1724f4a5794dd4b8f7d
238,238,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7ee32e03dff68d2537985cebf8fd10af
243,243,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5d7cf4ad0a8d6b5eae32a1a019efbd41
470,RPI-1,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/51935a2e2fe9606db4b4ee11cc50bca7
403,Ts3,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3e0afe6419aa7f5b5623073d2710e7a0
406,Ts6,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/d90c43e0f0413dfad77b24404d0a6e39
408,Ts8,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/147c54e3787d7e27ad776e2b72076dad
411,Ts11,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/84e3cd77f0c0c5debfd23ce633250393
412,Ts12,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/06192db68e8e78e7e6fbdcfdae23ab76
441,Ts41,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/7552689fe9e91f8d62c52ac4e946629f
453,Ts53,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c5ecf4b05f9b8aeb6fa55c560fe923cf
481,Ts81,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8505a37631cb0bfe0aa7a14da46319e9
121,N1,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/675c301fb43b893085ddbc7ad50df7ff
806,BDS,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/834778947271430e3dd44251a456a7ab
9,9,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/8bf49e59516affb567cb3eb0d5107daf
13,13,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3b154315cbeb3857edbd2133b9fcbfb2
44,44,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f8cc4e45c4823ce36b75d015f507b38c
51,51,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/14739e78f553e07166f462bf891d70b3
62,62,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/4de9790fe0ad4c76646927e07d083378
63,63,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5aeed2d081a9f63a368d6278384b9bd8
68,68,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3b3f6d782b627aee87de6d894fcc71a3
71,71,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/c73ec27c710c148b91e3866896ba1bd8
75,75,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/758dca58a156bbe4178c5cfc3da9c934
94,94,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/923efe7ece251352f5c39c741a34a244
153,153ex,2017-11-06,1:300,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/46d00a832f3a87f8037a4205483d2f3a
403,Ts3,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a460ece47f42c479ac3a9d093ee1d6d9
408,Ts8,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3d3d39297690f87f641b80fa857a3b48
441,Ts41,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/2036096a9accffdd949e3ad34beb8174
454,Ts54,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/a7998cf657b7e85adce5fb674bdb0ef2
475,Ts75,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/71f982bf4083bda207644211564b7d34
122,N2,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/3a76de9c40c24216e65e8ae8b244ed97
804,TTZ,2017-11-06,1:100,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/64ceb022c8086abaf4178bb31a64f176
59,59,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5a97574c74e56c42f70cd3aa10fa0be3
65,65,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/85ec3b6bc3b26865b542ff5384df98a1
74,74,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/80628a17d8211e9fd471b2e602bc955b
79,79,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/321154bc1de7004c64698c767e806a5a
82,82,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f7d7ea9299dab18f0f0c6d9c70dddc57
91,91,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/5e656630f834f5331c99e692bbde210c
157,157ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/03a0d66911ec668b835a1712b002ea3d
164,164ex,2017-11-06,1:1000,https://data.explore.star.fr/api/v2/catalog/datasets/tco-bus-lignes-pictogrammes-dm/files/f2447aca036ea02347c39dbee8dcd906
